#	Label	rel_flux_T1	rel_flux_T1_dfn	rel_flux_T1_dfn_model	rel_flux_T1_dfn_residual	rel_flux_err_T1_dfn
128	WASP-12b_00167_bdf.fits	0.092590	0.994155	0.977172	0.001984	0.001272
129	WASP-12b_00168_bdf.fits	0.092467	0.992828	0.978318	-0.000490	0.001275
130	WASP-12b_00169_bdf.fits	0.092752	0.995888	0.979478	0.001410	0.001260
131	WASP-12b_00170_bdf.fits	0.092837	0.996807	0.980612	0.001195	0.001269
132	WASP-12b_00171_bdf.fits	0.092899	0.997469	0.981686	0.000783	0.001275
133	WASP-12b_00172_bdf.fits	0.092843	0.996867	0.982670	-0.000803	0.001279
134	WASP-12b_00173_bdf.fits	0.092888	0.997348	0.983532	-0.001184	0.001316
135	WASP-12b_00174_bdf.fits	0.092987	0.998413	0.984238	-0.000825	0.001316
136	WASP-12b_00175_bdf.fits	0.093365	1.002465	0.984750	0.002715	0.001290
137	WASP-12b_00176_bdf.fits	0.093200	1.000690	0.984999	0.000691	0.001305
138	WASP-12b_00177_bdf.fits	0.093323	1.002017	0.985000	0.002017	0.001312
139	WASP-12b_00178_bdf.fits	0.093070	0.999296	0.985000	-0.000704	0.001332
140	WASP-12b_00179_bdf.fits	0.093084	0.999446	0.985000	-0.000554	0.001327
141	WASP-12b_00180_bdf.fits	0.093075	0.999351	0.985000	-0.000649	0.001336
142	WASP-12b_00181_bdf.fits	0.092832	0.996739	0.985000	-0.003261	0.001365
143	WASP-12b_00182_bdf.fits	0.093222	1.000919	0.985000	0.000919	0.001354
144	WASP-12b_00183_bdf.fits	0.093111	0.999730	0.985000	-0.000270	0.001399
145	WASP-12b_00184_bdf.fits	0.092871	0.997155	0.985000	-0.002845	0.001415
146	WASP-12b_00185_bdf.fits	0.093126	0.999885	0.985000	-0.000115	0.001381
147	WASP-12b_00186_bdf.fits	0.092948	0.997972	0.985000	-0.002028	0.001412
148	WASP-12b_00187_bdf.fits	0.093340	1.002182	0.985000	0.002182	0.001396
149	WASP-12b_00188_bdf.fits	0.093194	1.000610	0.985000	0.000610	0.001444
150	WASP-12b_00189_bdf.fits	0.093011	0.998644	0.985000	-0.001356	0.001423
151	WASP-12b_00190_bdf.fits	0.093008	0.998611	0.985000	-0.001389	0.001442
152	WASP-12b_00191_bdf.fits	0.092924	0.997705	0.985000	-0.002295	0.001484
153	WASP-12b_00192_bdf.fits	0.092971	0.998207	0.985000	-0.001793	0.001483
154	WASP-12b_00193_bdf.fits	0.093154	1.000175	0.985000	0.000175	0.001482
155	WASP-12b_00194_bdf.fits	0.092702	0.995322	0.985000	-0.004678	0.001550
156	WASP-12b_00195_bdf.fits	0.093053	0.999080	0.985000	-0.000920	0.001561
157	WASP-12b_00196_bdf.fits	0.092776	0.996107	0.985000	-0.003893	0.001541
158	WASP-12b_00197_bdf.fits	0.092908	0.997527	0.985000	-0.002473	0.001550
159	WASP-12b_00198_bdf.fits	0.093099	0.999570	0.985000	-0.000430	0.001568
160	WASP-12b_00199_bdf.fits	0.093108	0.999670	0.985000	-0.000330	0.001584
