#	Label	rel_flux_T1	rel_flux_T1_dfn	rel_flux_T1_dfn_model	rel_flux_T1_dfn_residual	rel_flux_err_T1_dfn
1	WASP-12b_00040_bdf.fits	0.231710	1.001549	0.985000	0.001549	0.001441
2	WASP-12b_00041_bdf.fits	0.231395	1.000191	0.985000	0.000191	0.001446
3	WASP-12b_00042_bdf.fits	0.232028	1.002933	0.985000	0.002933	0.001426
4	WASP-12b_00043_bdf.fits	0.232515	1.005040	0.985000	0.005040	0.001428
5	WASP-12b_00044_bdf.fits	0.231540	1.000833	0.985000	0.000833	0.001443
6	WASP-12b_00045_bdf.fits	0.232403	1.004568	0.985000	0.004568	0.001439
7	WASP-12b_00046_bdf.fits	0.232307	1.004155	0.985000	0.004155	0.001437
8	WASP-12b_00047_bdf.fits	0.230976	0.998405	0.985000	-0.001595	0.001451
9	WASP-12b_00048_bdf.fits	0.231523	1.000774	0.985000	0.000774	0.001425
10	WASP-12b_00049_bdf.fits	0.231588	1.001058	0.985000	0.001058	0.001427
11	WASP-12b_00050_bdf.fits	0.231911	1.002461	0.985000	0.002461	0.001428
12	WASP-12b_00051_bdf.fits	0.230900	0.998092	0.985000	-0.001908	0.001425
13	WASP-12b_00052_bdf.fits	0.231933	1.002562	0.985000	0.002562	0.001407
14	WASP-12b_00053_bdf.fits	0.231604	1.001143	0.985000	0.001143	0.001413
15	WASP-12b_00054_bdf.fits	0.232164	1.003569	0.985000	0.003569	0.001415
16	WASP-12b_00055_bdf.fits	0.231643	1.001320	0.985000	0.001320	0.001430
17	WASP-12b_00056_bdf.fits	0.231387	1.000216	0.985000	0.000216	0.001434
18	WASP-12b_00057_bdf.fits	0.230929	0.998242	0.985000	-0.001758	0.001416
19	WASP-12b_00058_bdf.fits	0.231109	0.999021	0.985000	-0.000979	0.001432
20	WASP-12b_00059_bdf.fits	0.230678	0.997160	0.985000	-0.002840	0.001462
21	WASP-12b_00060_bdf.fits	0.231069	0.998857	0.985000	-0.001143	0.001445
22	WASP-12b_00061_bdf.fits	0.230924	0.998232	0.985000	-0.001768	0.001449
23	WASP-12b_00062_bdf.fits	0.231299	0.999855	0.985000	-0.000145	0.001450
24	WASP-12b_00063_bdf.fits	0.230973	0.998448	0.985000	-0.001552	0.001452
25	WASP-12b_00064_bdf.fits	0.230966	0.998422	0.985000	-0.001578	0.001452
26	WASP-12b_00065_bdf.fits	0.231893	1.002434	0.985000	0.002434	0.001436
27	WASP-12b_00066_bdf.fits	0.231247	0.999641	0.985000	-0.000359	0.001437
28	WASP-12b_00067_bdf.fits	0.231360	1.000132	0.985000	0.000132	0.001460
29	WASP-12b_00068_bdf.fits	0.231087	0.998955	0.985000	-0.001045	0.001436
30	WASP-12b_00069_bdf.fits	0.231296	0.999864	0.985000	-0.000136	0.001449
31	WASP-12b_00070_bdf.fits	0.231608	1.001213	0.985000	0.001213	0.001473
32	WASP-12b_00071_bdf.fits	0.230700	0.997293	0.985000	-0.002707	0.001509
33	WASP-12b_00072_bdf.fits	0.231274	0.999774	0.985000	-0.000226	0.001496
34	WASP-12b_00073_bdf.fits	0.231599	1.001183	0.985000	0.001183	0.001537
35	WASP-12b_00074_bdf.fits	0.230602	0.996876	0.985000	-0.003124	0.001630
36	WASP-12b_00075_bdf.fits	0.231829	1.002180	0.985000	0.002180	0.001512
37	WASP-12b_00076_bdf.fits	0.230905	0.998190	0.985000	-0.001810	0.001507
38	WASP-12b_00077_bdf.fits	0.231971	1.002799	0.985000	0.002799	0.001529
39	WASP-12b_00078_bdf.fits	0.230993	0.998576	0.985000	-0.001424	0.001498
40	WASP-12b_00079_bdf.fits	0.231383	1.000263	0.985000	0.000263	0.001492
41	WASP-12b_00080_bdf.fits	0.232123	1.003465	0.985000	0.003465	0.001500
42	WASP-12b_00081_bdf.fits	0.232315	1.004294	0.985000	0.004294	0.001506
43	WASP-12b_00082_bdf.fits	0.231813	1.002130	0.985000	0.002130	0.001510
44	WASP-12b_00083_bdf.fits	0.231172	0.999357	0.985000	-0.000643	0.001492
45	WASP-12b_00084_bdf.fits	0.231895	1.002485	0.985000	0.002485	0.001495
46	WASP-12b_00085_bdf.fits	0.231557	1.001027	0.985000	0.001027	0.001500
47	WASP-12b_00086_bdf.fits	0.231679	1.001558	0.984992	0.001565	0.001500
48	WASP-12b_00087_bdf.fits	0.231103	0.999068	0.984616	-0.000548	0.001489
49	WASP-12b_00088_bdf.fits	0.231673	1.001535	0.983884	0.002651	0.001501
50	WASP-12b_00089_bdf.fits	0.230871	0.998068	0.982888	0.000180	0.001504
51	WASP-12b_00090_bdf.fits	0.230413	0.996090	0.981690	-0.000600	0.001525
52	WASP-12b_00091_bdf.fits	0.230103	0.994752	0.980346	-0.000594	0.001521
53	WASP-12b_00092_bdf.fits	0.229476	0.992041	0.978913	-0.001872	0.001487
54	WASP-12b_00093_bdf.fits	0.229371	0.991589	0.977460	-0.000871	0.001483
55	WASP-12b_00094_bdf.fits	0.229366	0.991572	0.976076	0.000496	0.001478
56	WASP-12b_00095_bdf.fits	0.228729	0.988821	0.974923	-0.001102	0.001474
57	WASP-12b_00096_bdf.fits	0.229534	0.992301	0.974263	0.003039	0.001474
58	WASP-12b_00097_bdf.fits	0.229169	0.990725	0.973756	0.001969	0.001478
59	WASP-12b_00098_bdf.fits	0.228549	0.988043	0.973335	-0.000291	0.001479
60	WASP-12b_00099_bdf.fits	0.229001	0.990001	0.972974	0.002027	0.001479
61	WASP-12b_00100_bdf.fits	0.228613	0.988325	0.972660	0.000665	0.001480
62	WASP-12b_00101_bdf.fits	0.228267	0.986831	0.972385	-0.000554	0.001475
63	WASP-12b_00102_bdf.fits	0.228191	0.986502	0.972140	-0.000638	0.001488
64	WASP-12b_00103_bdf.fits	0.228385	0.987342	0.971922	0.000420	0.001481
65	WASP-12b_00104_bdf.fits	0.228009	0.985718	0.971727	-0.001009	0.001476
66	WASP-12b_00105_bdf.fits	0.227877	0.985147	0.971552	-0.001405	0.001475
67	WASP-12b_00106_bdf.fits	0.228244	0.986738	0.971394	0.000344	0.001475
68	WASP-12b_00107_bdf.fits	0.227855	0.985055	0.971251	-0.001196	0.001468
69	WASP-12b_00108_bdf.fits	0.228603	0.988292	0.971122	0.002170	0.001486
70	WASP-12b_00109_bdf.fits	0.228835	0.989294	0.971005	0.003289	0.001465
71	WASP-12b_00110_bdf.fits	0.227646	0.984156	0.970899	-0.001743	0.001501
72	WASP-12b_00111_bdf.fits	0.228503	0.987861	0.970803	0.002058	0.001473
73	WASP-12b_00112_bdf.fits	0.228126	0.986232	0.970716	0.000516	0.001466
74	WASP-12b_00113_bdf.fits	0.227124	0.981903	0.970637	-0.003733	0.001480
75	WASP-12b_00114_bdf.fits	0.228221	0.986645	0.970565	0.001080	0.001533
76	WASP-12b_00115_bdf.fits	0.228116	0.986192	0.970500	0.000692	0.001483
77	WASP-12b_00116_bdf.fits	0.228060	0.985952	0.970441	0.000511	0.001475
78	WASP-12b_00117_bdf.fits	0.228401	0.987425	0.970389	0.002037	0.001483
79	WASP-12b_00118_bdf.fits	0.227841	0.985007	0.970341	-0.000334	0.001493
80	WASP-12b_00119_bdf.fits	0.227911	0.985308	0.970299	0.000010	0.001494
81	WASP-12b_00120_bdf.fits	0.228092	0.986090	0.970261	0.000829	0.001496
82	WASP-12b_00121_bdf.fits	0.227455	0.983338	0.970227	-0.001889	0.001462
83	WASP-12b_00122_bdf.fits	0.227947	0.985467	0.970197	0.000269	0.001449
84	WASP-12b_00123_bdf.fits	0.228120	0.986217	0.970172	0.001045	0.001472
85	WASP-12b_00124_bdf.fits	0.228638	0.988455	0.970149	0.003305	0.001464
86	WASP-12b_00125_bdf.fits	0.228293	0.986963	0.970131	0.001832	0.001407
